unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS26646_1,5220,salesperson,sell apparel,apparel sale,apparel sale
AS26646_2,5220,salesperson,sell mobil telephon,mobil telephon sale,mobil telephon sale
AS26647_1,7411,pork butcher,cut pig tongu,meat process plant,slaughter pig
AS26647_2,6110,farmer,plant crop,farm,plant crop
AS26647_3,8159,coke oven oper,coal coke,coal process plant,coal refineri
AS26647_4,8211,die worker,iron mold product,machineri factori,machineri productionmanufactur
AS26647_5,5230,salesperson,sell pork,selfemploy busi sell pork,pork sale
AS26649_1,5220,salesperson,sell student suppli food product,selfemploy busi kiosk,food product sale
AS26649_2,8223,shop worker,shop oper,galvan workshop,galvan shop
AS26649_3,2332,earli childhood teacher,nurseri school educ,nurseri school,nurseri school educ
AS26649_4,4141,attend,librari manag,school librari,school librari manag
AS26650_1,3439,administr manag staff,administr manag,hotel,food servic
AS26650_2,3439,administr manag staff,administr manag,govern affair center,receiv govern employe
AS26650_3,3439,administr manag staff,administr manag,xindu district human resourc social secur offic,human resourc social secur servic
AS26651_1,6110,farmer,plant crop,farm,plant crop
AS26651_2,9133,cloth presser,press apparel,apparel factori,apparel productionmanufactur
AS26651_3,9161,recycl,recycl aluminum product,recycl aluminum product,aluminum product recycl
AS26651_4,7422,polish,polish furnitur,furnitur factori,furnitur productionmanufactur
AS26651_5,9130,cleaner,sanit clean servic,clean compani,clean servic
AS26652_1,7212,electr welder,electr weld,metallurg compani sichuan,provid construct servic
AS26652_2,7212,electr welder,electr welder,electroform plant chengdu,metallurgi
AS26652_3,3433,account,financ account,electroform plant chengdu,metallurgi
AS26654_1,2221,physician,physician,west china hospit stomatolog,health care
AS26654_2,2351,teach supervisor,teacher manag,sichuan univers,educ
AS26655_1,5112,conductor,respons train safeti,railway bureau,railroad transport
AS26656_1,6110,farmer,plant crop,farm,plant crop
AS26656_2,7411,slaughterhous worker,slaughter sell poultri,selfemploy compani slaughter livestock,slaughter poultri
AS26657_1,7212,construct worker,electr welder construct worker,construct compani,build hous
AS26657_2,3112,manag staff,manag project,construct compani,build hous
AS26659_1,6110,farmer,plant crop,farm,plant crop
AS26659_2,3416,purchas grain,purchas grain,selfemploy busi grain purchas,grain purchas sale
AS26660_1,6110,farmer,plant crop,farm,plant crop
AS26661_1,1210,proprietor,busi manag,selfemploy busi,sell shoe materi
AS26662_1,6110,farmer,plant crop,farm,plant crop
AS26662_2,110,demonstr soldier,armi demonstr,nuclear weapon unit armi,nuclear weapon unit armi
AS26662_3,8222,assembl worker,nuclear weapon assembl,nuclear weapon workshop,nuclear weapon manufactur
AS26662_4,4131,custodian,safeguard materi,sundri groceri compani shuangliu counti,daili use articl groceri sale
AS26664_1,3119,technician,technician,panzhihua gang cheng group,produc rubber product
AS26664_2,3115,overse onsit technic equip,manag direct,chongq rubber preserv co ltd,produc rubber product
AS26665_1,7123,construct worker,cement mason,construct compani,build hous
AS26665_2,8323,driver,driver,public transport compani,public transport servic
AS26666_1,6111,farm,plant crop,farm,farm
AS26666_2,1210,proprietor,busi manag,selfemploy busi,selfemploy busi
AS26667_1,6110,farmer,plant crop,farm,plant crop
AS26669_1,8211,lath oper,shop machineri oper,machineri factori,machineri manufactur
AS26669_2,5220,sell fruit,sell fruit,selfemploy busi fruit sale,fruit wholesal
AS26670_1,8263,sew worker,sew cloth,sew worker cooper,sew cloth
AS26671_1,3439,women director,manag,town govern hongqiqu township dazhou prefectur,serv peopl
AS26671_2,3433,account,financi account,sichuan academi agricultur scienc,sichuan academi agricultur scienc
AS26671_3,3439,section chief,administr manag,sichuan academi agricultur scienc,agricultur scienc technolog research
AS26672_1,4100,bank staff,offic staff,bank,bank servic
AS26674_1,6111,farm,plant crop,farm,plant crop
AS26675_1,6110,farmer,plant crop,farm,plant crop
AS26675_2,9322,mover,move plywood,plywood packag compani,plywood packag servic
AS26676_1,7124,woodwork,door window instal,construct compani,build hous
AS26676_2,7233,mechan,maintain repair machin,construct compani,build hous
AS26677_1,1210,proprietor,busi manag,apparel store,sell apparel
AS26677_2,3415,sale staff,sale staff,communic media compani,sport industri
AS26679_1,5163,manag staff,manag prison,coal mine,extract coal
AS26679_2,5162,polic offic,pursu captur crimin,polic station,maintain order
AS26679_3,3439,section chief,administr manag,legal affair section offici entiti,administr manag
AS26680_1,6110,farmer,plant crop,farm,plant crop
AS26680_2,3439,team leader,product brigad manag,product brigad,product brigad manag
AS26680_3,1120,villag chief,villag manag,villag govern,villag govern servic depart
AS26680_4,3439,secretari,administr manag,villag govern,govern servic depart
AS26681_1,6110,farmer,plant crop,farm,plant crop
AS26681_2,5220,salesperson,sell undergar,apparel sale,undergar sale
AS26682_1,6110,farmer,plant crop,farm,plant crop
AS26682_2,8273,oper staff,grain process machin,selfemploy busi grain process,grain process
AS26684_1,3439,manag staff,manag,nuclear power institut china,nuclear power develop
AS26685_1,6111,farm,plant crop,farm,farm
AS26685_2,1210,proprietor,busi manag,hotel,provid food servic
AS26685_3,6111,farm,plant crop,farm,farm
AS26685_4,7141,painter,paint appli coat,selfemploy busi,spontan organ interior decor crew
AS26686_1,7141,painter,paint,construct engin crew,construct interior decor
AS26686_2,7141,coat worker,brush coat,construct engin crew,construct interior decor
AS26687_1,6110,farmer,plant crop,farm,plant crop
AS26687_2,7422,woodwork,wooden furnitur manufactur,furnitur factori,wooden furnitur manufactur
AS26689_1,6110,farmer,plant crop,farm,plant crop
AS26689_2,8331,driver,drive tractor,tractor oper,drive tractor
AS26689_3,7123,casual labor odd job,rebar cement casual labor,construct site,home construct
AS26689_4,8278,distilleri worker,distil spirit,distilleri,distil clear spirit
AS26690_1,6110,farmer,plant crop,farm,plant crop
AS26690_2,8332,railroad corp,railroad construct,railroad corp,railroad construct corp
AS26690_3,4190,organ,fulltim organ sport activ,govern armi unit,govern depart
AS26690_4,4131,warehous manag,manag grain,grain depot,grain purchas
AS26691_1,5220,salesperson,sell merchandis,shop center,sell merchandis
AS26692_1,7123,worker,cement mason,construct compani,build hous
AS26692_2,8322,proprietor,driver,selfemploy busi,drive pedicab carri passeng
AS26692_3,8323,driver,drive vehicl,selfemploy busi,passeng transport
AS26692_4,8322,driver,drive vehicl,construct compani,build hous
AS26694_1,6110,farmer,plant crop,farm,plant crop
AS26694_2,7124,engin corp,train wooden foundat construct corp,armi,home construct crew
AS26694_3,6110,farmer,plant crop,farm,plant crop
AS26695_1,5122,chef,stirfri veget,hotel,food servic lodg
AS26695_2,5122,chef,stirfri veget,rural tourism hotel,food servic
AS26696_1,6111,farm,plant crop,farm,plant crop
AS26697_1,7136,plumberelectrician,plumbingelectr mainten repair,repair facil,plumb electr instal repair
AS26697_2,7142,spray painter,spray paint shoe,shoe factori,shoe manufactur
AS26697_3,7442,adhes worker,cement shoe sole,shoe factori,shoe manufactur
AS26697_4,7136,plumberelectrician,plumbingelectr mainten repair,communiti plumb electr mainten repair,plumbingelectr mainten repair
AS26697_5,6110,farmer,plant crop,factori,plant crop
AS26699_1,3433,account,financi account,account firm,administr manag
AS26699_2,4223,correspond,telephon receptionist,airport,air passeng transport servic
AS26700_1,6111,farm,plant crop,farm,farm
AS26700_2,7422,worker,worker,furnitur factori,make furnitur
AS26700_3,5122,chef,cook,quartz sand factori,make quartz glass
AS26700_4,5220,proprietor,sell cloth,selfemploy busi,sell cloth
AS26701_1,7442,worker,split leather,shoe factori,produc shoe
AS26701_2,1210,proprietor,busi manag,selfemploy busi,tea hous
AS26702_1,6114,farm,plant crop fruit,farm,farm
AS26704_1,5220,salesperson,sell furnitur,furnitur sale,wooden furnitur sale
AS26704_2,5123,manag restaur busi,food servic staff,restaur,food servic
AS26704_3,5220,salesperson,sell mattress,furnitur sale,furnitur sale
AS26705_1,6114,farm,plant crop plant veget,farm,farm
AS26706_1,4100,employe,offic staff member,bank pengzhou,bank servic
AS26707_1,110,militari servic,train,armi,armi
AS26707_2,4100,civil servant,civil servant,govern offic,govern depart
AS26709_1,7422,woodwork,produc furnitur,lumber mill,make furnitur
AS26709_2,5230,proprietor,sell pork,selfemploy busi,sell pork
AS26710_1,9312,construct worker,construct worker odd job,china state construct engin corpor,home construct
AS26710_2,4131,equip attend,equip manag,china state construct engin corpor,home construct
AS26710_3,4131,materi attend,rebar materi manag,china state construct engin corpor,home construct
AS26710_4,1224,commerci wholesal manag,inspect shop merchandis wholesal manag,servic compani,commerci wholesal servic
AS26710_5,1210,manag,compani offic manag,selfemploy busi cosmet sale,cosmet wholesal sale
AS26711_1,6110,plant,farm work,rural villag,rural villag
AS26711_2,2331,teacher,teacher,elementari school,provid elementari educ
AS26711_3,4122,field staff,provid loan,agricultur bank offic,provid financi servic agricultur sector
AS26711_4,2320,teacher,teacher,vocat school xian,provid vocat educ
AS26711_5,2147,technic engin,technic engin,oil refineri xinjiang,provid crude oil
AS26712_1,8322,militari servic,militari driver,armi,provid militari train
AS26714_1,6110,farm work,farm work,rural villag,rural villag
AS26715_1,5220,salesperson,salesperson,cosmet sale,cosmet sale
AS26715_2,5220,salesperson,salesperson,shoe sale,shoe sale
AS26716_1,110,soldier,train,militari,militari train
AS26716_2,4100,cleric staff,administr manag,govern offic,govern offic
AS26717_1,4100,administr staff,administr work,scienc technolog compani chengdu,servic
AS26719_1,6110,educ urban youth,plant crop,rural villag,plant crop
AS26719_2,8211,part processor,process part,automot accessori plant,produc automot accessori
AS26719_3,9152,dormitori guard,guard dormitori,chengdu univers tradit chines medicin,educ servic
AS26720_1,5220,sell fruit,sell fruit,store,fruit servic
AS26721_1,4131,warehous custodian,warehous custodian,warehous,grain servic
AS26721_2,3433,account,account,rural villag,rural villag servic
AS26721_3,3439,product team leader,product team leader,rural villag,rural villag servic
AS26721_4,3212,engin project manag,respons manag women project,rural villag,rural villag servic
AS26721_5,3433,account,account,broad bean sauc factori,produc broad bean past
AS26721_6,9152,doorman,doorman work,broad bean sauc factori,produc broad bean past
AS26722_1,3433,account,account,shop center,shop center servic
AS26724_1,6111,ginseng cultiv,plant ginseng,rural villag,plant crop
AS26724_2,7120,construct worker,construct worker,privat construct site,construct servic
AS26724_3,3439,construct manag,construct manag,privat construct site,construct servic
AS26725_1,6111,farm,plant crop,farm,farm
AS26725_2,9162,environment sanit worker,sweep street sanit,environment sanit compani jinqiao town,provid environment sanit servic
AS26726_1,8275,oil extract worker manag staff,oil extractor manag carryout oper,edibl oil process plant,suppli food edibl oil
AS26726_2,6110,farm work,farm work,rural villag,rural villag
AS26726_3,9142,wash car,wash car,automot detail shop,provid automot detail
AS26727_1,5162,polic offic,stand watch,public secur bureau,provid secur servic public
AS26729_1,4211,servic staff,front counter cashier staff,beauti salon,beauti skincar servic
AS26729_2,4100,offic staff,offic staff,qingbaijiang communiti,communiti offic servic
AS26730_1,2411,auditor,offic audit account,account firm,account firm manag
AS26731_1,6114,farm,plant crop veget,farm,plant crop
AS26732_1,5123,servic staff,restaur servic staff,selfemploy restaur,provid food beverag
AS26732_2,4211,cashier,cashier,internet caf,provid entertain servic
AS26732_3,4100,clerk,offic clerk,sale compani,provid air condition applianc sale
AS26734_1,6110,farm work,farm work,rural villag,rural villag
AS26735_1,6110,farmer,plant crop,rural villag,plant crop
AS26735_2,8290,packer,pack work,pharmaceut plant,produc veterinari medicin
AS26736_1,8152,worker cement factori,produc cement,cement factori jiangyou,produc cement
AS26737_1,6110,farmer,plant crop,rural villag,plant crop
AS26737_2,7120,construct worker,construct work,construct site,build hous
AS26737_3,8131,mechan brick worker,manufactur brick,mechan brick factori,produc brick
AS26739_1,6110,farmer,plant crop,rural villag,plant crop
AS26739_2,7124,woodwork,woodwork,freelanc,woodwork servic
AS26740_1,8273,worker flour mill,produc flour,flour mill,produc flour
AS26740_2,1210,proprietor chines restaur,run chines restaur,selfemploy busi,food servic
AS26741_1,110,soldier,militari manag,armi,militari servic
AS26741_2,3439,train center manag staff,manag work,factori 132,aircraft manufactur servic
AS26741_3,3439,labor union chairman,administr work,factori 132,aircraft manufactur
AS26741_4,1210,groceri store proprietor,run groceri store,selfemploy busi,groceri servic
AS26742_1,9151,correspond,respons deliv mail,agricultur taxat bureau,administr servic
AS26742_2,3132,film projectionist,project movi,china railway erju group,road repair servic
AS26742_3,7244,radio mainten repair,radio mainten repair,china railway erju group,road repair servic
AS26742_4,7137,electrician,electrician,china railway erju group,road repair servic
AS26745_1,8283,final assembl worker,final assembl worker,po box 69,produc electron product
AS26745_2,6110,farm worker,plant crop,depart,plant crop
AS26745_3,5220,groceri busi,sell daili use articl groceri,selfemploy busi,sell daili use articl groceri
AS26746_1,6110,farmer,plant crop,rural villag,plant crop
AS26746_2,8266,shoe manufactur worker,manufactur shoe,shoe factori,produc shoe
AS26746_3,5122,cook,respons cook,cafeteria,food servic
AS26747_1,4222,guest hous custom servic,respons custom servic work,guest hous,guest hous servic
