unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS32687_1,3415,Salesperson,Salesperson,Fashion factory headquarters,Fashion factory headquarters
AS32689_1,6153,Catching fish,Catching fish,Seagoing vessel,Deep sea fishing
AS32689_2,8320,Driver,Driver,Driving,Driving
AS32690_1,7212,Electric welding,Electric welding,Electric welding,Electric welding
AS32691_1,7442,Laster,Laster,Shoe factory,Shoe factory
AS32691_2,1210,Self-employed business,Self-employed business,Self-employed business,Self-employed business
AS32692_1,8122,Roller,Machinery operation,Changsheng Steel Rolling Plant in Tianjin,Steel materials manufacture
AS32692_2,5169,Security worker,Security worker,"Changcheng Chemical Factory, Tianjin",Chemical products
AS32692_3,8324,Driver,Driving,Trucking,Cargo transport
AS32694_1,3439,"Dye works engineering and technical staff, personnel management",Cadre management,Silk printing and dyeing mill in Tianjin,"Touring facility, inspecting product quality"
AS32694_2,4141,File management,Logging software files,Tianshi Company,Computer document input and management
AS32694_3,4190,Customs broker,Responsible for customs clearing of import-export cargo,Tianjin airport,Customs clearing agent
AS32694_4,3439,International freight,Management,"Datian, Tianjin",Customs clearing and administrative work
AS32694_5,3439,Office property management,Operations work in management department,Nissin-Sinotrans,Office operational management
AS32695_1,8281,Manufacturing refrigerators,Manufacturing refrigerators,Petroleum machinery plant,Manufacturer
AS32695_2,zzzz,Mid-frequency processing,Mid-frequency processing,Petroleum machinery plant,Manufacturer
AS32696_1,6111,Planting corn,"Planting, harvesting, weeding",Farming,"Planting corn, rice"
AS32697_1,7313,Operator,"Operator, polishing crystal","Daishinku Corporation, Wuqing Development Zone",Manufacturing quartz plates
AS32697_2,8283,Producing refrigerator thermostats,Producing refrigerator thermostats,Danfoss Corp.,Manufacturer
AS32699_1,2221,Physician,Physician,"Bailou Hospital, Tianjin",Treating illnesses
AS32700_1,3439,Cadre,Statistics,"Guyuan County Industry Bureau, Hebei",Industry administration
AS32700_2,2310,Teacher,Teaching,"Zhangjiakou School of Industry and Communications, Hebei",Teaching
AS32700_3,2310,Teacher,Teaching,Tianijn Vocational Institute,School
AS32701_1,5162,Civilian police,Social order,"Tianjin Municipal Public Security Bureau, Hongqiao Office",Public security authority
AS32702_1,5122,Chef,Chef's apprentice,Restaurant,Restaurant
AS32702_2,110,Soldier,Soldier,Army,Army
AS32702_3,2149,Process engineer,Engineer,Machine made block board factory,Factory
AS32702_4,9152,Watching door,Doorman,Bank,Bank
AS32704_1,6000,Farming,Farming,Farming,Farming
AS32704_2,9152,Watching front of store,Watching front of store,Self-employed business,Stainless steel door retail outlet
AS32705_1,1227,Property manager,Property manager,Hardware and mineral import-export company in Tianjin,Property company
AS32705_2,1227,Property management,Property company,"Tianjin Rongchuang Property Management Co., Ltd.",Property company
AS32705_3,1227,Property management,Property company,"Dongsheng Property Management Co., Ltd., Tianjin",Property company
AS32706_1,7131,Construction worker,Tile worker,Construction,Construction
AS32706_2,6000,Farmer,Farmer,Farmer,Farmer
AS32707_1,8211,Apprentice,Lathe machine parts,Municipal government machinery factory,Lathe operator
AS32707_2,8211,Worker,Lathe operator,Municipal government machinery factory,Lathe operator
AS32709_1,110,Soldier,Soldier,Army,Army
AS32709_2,7137,Electrician,Electrician,First Commerce Bureau,First Commerce Bureau
AS32709_3,5220,Selling shoes,Selling shoes,Self-employed business,Self-employed business
AS32709_4,8211,Machine processing,Machinery processing,Machinery factory in Tianjin,Machinery factory
AS32710_1,9333,Mover,Transporting grain,Grain depot,Moving
AS32710_2,6110,Planting,Planting grain and vegetables,"Going to countryside, farming",Planting
AS32710_3,8121,Steel refinery,Steel refinery,Steel factory,Steel refinery
AS32710_4,5122,Making breakfast,Food product production,"Self-employed business, breakfast shop",Making breakfast
AS32710_5,8320,Driver,Driver,Self-employed transportation,Driver
AS32711_1,7436,Threading buttons,Threading cotton thread through buttons,Cotton textile factory,Cotton textile factory
AS32711_2,9131,Cooking and cleaning,"Cleaning, cooking",Housekeeping service company,Housekeeping service company
AS32712_1,4131,Materials management,Property management,Drilling office,Well drilling office
AS32712_2,3416,Cold storage acquisition,Cold storage purchasing,Bureau of Aquatic Products Aquaculture Company,Bureau of Aquatic Products Aquaculture Company
AS32712_3,8124,Making metal pipe parts,Making iron pipe parts,Malleable cast iron factory,"Malleable cast iron factory, prison"
AS32715_1,7221,Wire drawing worker,Wire drawing worker,Metal products factory,Metal products factory
AS32715_2,5220,Selling fruit,Selling fruit,Fruit wholesaler,Wholesale distribution of fruit
AS32715_3,8324,Transporting gravel,Moving gravel,Transportation,Transportation
AS32715_4,5220,Selling clothes,Selling apparel,Self-employed business,Self-employed business
AS32716_1,5220,Selling chemical products,Selling chemical products,Chemical product supply depot,Chemical product supply depot
AS32717_1,3415,Selling medical devices,Selling medical devices,Medical instrument factory,Medical device factory
AS32717_2,7233,Machinery and electrical maintenance and repairs,Mechanical and electrical maintenance and repairs,Power management station,Power management station
AS32717_3,3412,Selling insurance,Selling insurance,Insurance company,Insurance company
AS32719_1,4131,"Loading and unloading, custodian","Loading and unloading, custodian",Department store,Department store
AS32720_1,6110,Farming,Farming,Farming,Farming
AS32720_2,110,Submarine sailor,Submarine sailor,Army,Army
AS32720_3,8232,Mold injection,Plastic injection molding,Plastic mold injection plant,Plastic injection molding factory
AS32720_4,5230,Sales,Sales,"Grain, oils, eggs, vegetables","Grain, oils, eggs, vegetables"
AS32720_5,6112,Planting grapes,Planting grapes,Farming,Farming
AS32721_1,7340,Lead processing,Lead processing,Print works,Print works
AS32721_2,8283,Assembling and calibrating radio frequencies,Assembling and calibrating radio frequencies,Radio factory,Radio factory
AS32722_1,5230,Seafood sales,Seafood sales,Self-employed business,Self-employed business
AS32724_1,5220,Selling mobile telephone handsets,Selling mobile telephone handsets,Store,Store
AS32724_2,5220,Selling tea leaves,Selling tea leaves,Shop selling tea leaves,Tea leaf store
AS32725_1,5122,Rear kitchen worker,Rear kitchen worker,Kentucky Fried Chicken restaurant,Kentucky Fried Chicken restaurant
AS32725_2,7222,Metal mold processing,Metal mold processing,Bohai Radio,Bohai Radio
AS32725_3,7212,Paste propellant electric motor fiberglass,"Paste propellant electric motor fiberglass, soldering","Siemens Electrical Conduction Co., Ltd.","Siemens Electrical Conduction Co., Ltd."
AS32726_1,7411,Pork and lamb casings,Producing ham sausage,Sausage casings factory,Sausage casing food product plant
AS32726_2,8262,Sewing knitted pants,Sewing knitted pants,Sewing factory,Sewing factory
AS32726_3,5122,Wrapping meat dumplings,"Wrapping dumplings, food production",Guangming Restaurant,Guangming restaurant
AS32726_4,8232,Producing plastic bottles,Producing plastic bottles,Plastics factory,Plastics factory
AS32726_5,8211,Automotive accessories,Making automotive accessories,Micromotors,Micromotors
AS32726_6,7231,Repairing bicycles,Repairing bicycles,Self-employed business,Self-employed business
AS32727_1,8211,Fitter and lathe operator,"Fitter, lathe operator",Flour machinery factory,Flour machinery factory
AS32727_2,3115,Technical design,Technical design,Flour machinery factory,Flour machinery factory
AS32727_3,7233,Equipment maintenance and repair,Equipment maintenance and repair,Flour machinery factory,Flour machinery factory
AS32727_4,7233,Installing equipment,Installing equipment,Flour machinery factory,Flour machinery factory
AS32727_5,3000,"Office work, designing, testing, production and sales","Office design, testing, production and sales",Flour machinery factory,Flour machinery factory
AS32727_6,4100,Business department,Internal office work,Company in the automobile industry,Company in the automobile industry
AS32729_1,7231,Repairing automobiles,Automotive repairs,Automotive repair facility,Automotive repair facility
AS32729_2,8320,Driving,Driving,Automotive repair facility,Automotive repair facility
AS32730_1,8262,Weaving silk fabric,Weaving silk fabric,Silk mill,Silk mill
AS32730_2,8262,Silk handiwork,Silk handiwork,Silk mill,Silk mill
AS32731_1,7233,Maintenance and repairs,Maintenance and repairs,Food Products Factory No. 2,Food Products Factory No. 2
AS32731_2,4131,Warehouse manager,Warehouse management,Food Products Factory No. 2,Food Products Factory No. 2
AS32732_1,8161,Operating generator,Operating generator,Power plant,Power plant
AS32734_1,6110,Planting,Planting,Planting,Planting
AS32736_1,6000,Farming,Farming,Farming,Farming
AS32737_1,7242,Instrument maintenance and repair,Instrument maintenance and repair,Lianwei Ethylene Company,Lianwei Ethylene Company
AS32739_1,7211,Iron castings,"Cast iron parts, casting",Heavy machinery factory,Heavy machinery factory
AS32739_2,7233,Making glass bottles,Maintaining and repairing cooking ranges,Glass factory,Glassworks
AS32739_3,9322,"Packing straw products, ceramics","Packing straw products, ceramics, enamelware",Crafts factory,Crafts factory
AS32740_1,8323,Bus driver,Bus driver,Public transportation company,Public transportation company
AS32741_1,7123,Steel-reinforced cement,Steel-reinforced cement,Construction site,Construction site
AS32741_2,4211,Cashier,Cashier,Cafeteria at television factory,Cafeteria at television factory
AS32741_3,4211,Collecting fees,Collecting fees,Construction development company,Construction development company
AS32742_1,9162,Collecting household trash,Collecting household trash,Environmental sanitation,Environmental sanitation
AS32742_2,7136,Water heater repairman,Maintaining and repairing water heaters,Public bath house,Public bath house
AS32742_3,8159,"Producing sulfur, aromatic hydrocarbons, benzenes, and alcohols","Contact with sulfur, aromatic hydrocarbons, benzenes, and alcohols",Petrochemical company,Petrochemical company
AS32745_1,7122,Bricklayer,Bricklayer,Construction site,Construction site
AS32745_2,7212,Electric welder,Electrowelder,Construction site,Construction site
AS32745_3,4131,Stock attendant,Stock attendant,Construction site,Construction site
AS32746_1,7131,Tile worker,Tile worker,Construction site,Construction site
AS32746_2,4132,Production scheduling and planning,Scheduling and planning production,Construction site,Construction site
AS32746_3,8322,Taxi,Taxi,Taxi,Taxi
AS32746_4,3112,Project supervisor,Project supervision,Construction site,Construction site
AS32747_1,4100,Office work,Office work,City council,Urban council
AS32747_2,5149,Service industry,Service industry,Wedding planning,Wedding planning
AS32749_1,6110,Planting,Planting,Planting,Planting
AS32750_1,9322,Organizing finished apparel products,Organizing finished garment products,Apparel factory,Apparel factory
AS32750_2,4113,Population census,Population census,Residents' committee,Residents' committee
AS32750_3,5220,Selling food products,Selling food products,Self-employed business,Self-employed business
AS32751_1,6110,Planting,Planting,Planting,Planting
AS32752_1,6110,Planting,Planting,Planting,Planting
AS32752_2,8162,Stoking boiler,Stoking boiler,Asphalt processing plant,Asphalt processing plant
AS32752_3,5220,Selling textile products,Selling textile products,Textile products store,Textile product store
AS32754_1,110,Second Artillery Corps,Second Artillery Corps,Military service,Military service
AS32754_2,6110,Planting,Planting,Farming,Farming
AS32755_1,8253,Crimping machine operator,Crimping worker,Cardboard box factory,Cardboard box factory
AS32755_2,5220,Kiosk,Kiosk,Self-employed business,Self-employed business
AS32755_3,1210,Management,Management,Self-employed business,Coal business
AS32756_1,3152,Inspection,Inspection,Paper mill,Paper mill
AS32756_2,3415,Sales support,Sales support,Paper mill,Paper gauze factory
AS32756_3,5123,Service staff,Service staff,McDonald's,McDonald's
AS32757_1,110,Scout,Training,"Squad 74, Army Unit 51109, Qinghe, Beijing",Army unit in Beijing garrison
AS32757_2,3415,Operations,"Doing business, making telephone calls, sales contacts",Tianjin Production Information Service Company,Doing business
AS32757_3,3415,Operations,"Making telephone calls, sales contacts, doing business, traveling for business","Production Information Service Company, Tianjin Development Zone",Doing business
AS32759_1,5122,Making cold dishes,Making cold dishes and garnishes,Koukouxiang Empire Stir-Fry Restaurant,Making cold dishes
AS32759_2,5122,Making cold dishes,Plating food,Dierong Restaurant,"Plating and garnishing dishes, making cold dishes"
AS32760_1,8262,Weaving cloth,Weaving cloth in workshop,Silk factory in Chengwu County,Weaving and selling cloth
AS32760_2,6110,"Farmer, primarily planting corn and wheat",Planting crops and selling them,Farmer,Planting corn and selling it
AS32761_1,8131,Operating machinery,Operating machinery,Northeastern Brick and Tile Factory,Selling bricks and tiles
AS32761_2,5122,"Selling breakfast, batter cakes with soy paste",Making breakfast and selling it,Self-employed business,Selling breakfast
AS32761_3,8322,Driver,Driving sedan,Binhai Yunzheng Taxi Company,Taxi
AS32762_1,9322,"Worker, primarily logistical coal production",Crushing large pieces of coal into smaller pieces,Dehua Chemical Fertilizer Plant,"Raw materials processing, providing raw materials for the manufacture of chemical fertilizer"
AS32764_1,6110,Planting wheat and corn,"Planting crops, weeding",Farming,Planting crops and selling them
AS32765_1,3115,"Drawing design, site direction","Final checking of drawing designs, site direction",Heavy machinery factory in Nanchang,Producing heavy machinery parts and components
AS32765_2,1210,"Manager, factory director","Solving problems, making decisions",Heavy machinery factory in Nanchang,Producing heavy machinery parts
