occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
535523,997,am,1,interieurverzorgster,schoonmak,particulier,5-52.20,zeker duidelijk
602023,1132,am,1,interieurverzorgster,allerlei tak,woningsticht,5-52.20,zeker duidelijk
1134218,1884,am,1,interieurverzorgster,kantor schoonmak,rabo bank,5-52.20,zeker duidelijk
1263370,2138,am,3,interieurverzorgster,bassis schol schoonmak,schoonmaakbedrijf,5-52.20,zeker duidelijk
1273830,2163,am,1,interieurverzorgster,schoonmak,verzorgingstehuis,5-52.20,zeker duidelijk
1273830,2163,am,2,interieurverzorgster,schoonmak,verzorgingstehuis,5-52.20,zeker duidelijk
1382026,2370,am,2,interieurverzorgster,schoonmak kantor,kantor,5-52.20,zeker duidelijk
883183,1627,am,1,interieurverzorgsterverzorgingshuis,schon houd kamer gemeenschapp ruimtes,waalbog,5-52.20,zeker duidelijk
230553,443,am,1,interieurverzorgsteroppasser,schoonmak kinderopvang,dakenmakersbedrijf,5-52.20,zeker duidelijk
1230736,2066,am,1,interieurverzorgstr,schoonmak,wikocenterparc,5-52.20,zeker duidelijk
1316186,2227,am,2,interim controller,verantwoord financieel economisch beher,kennisorganisatie,3-31.20,zeker duidelijk
1316186,2227,am,3,interim controller,uitvoer financieel beleid,hbo onderwijs,3-31.20,zeker duidelijk
1124067,1857,am,6,interim hoofd automaitiser,manag softwareontwikkel computeroperation,autoleas garagebedrijf,0-84.20,zeker duidelijk
1426486,2435,am,2,interim manag,tijdelijk overnem management tak bedrijv,zelfstand,2-11.10,zeker duidelijk
1137233,1890,am,3,interim management,advies interim management organisatie verander,provincial over,2-11.10,zeker duidelijk
752660,1421,am,1,interim manager,vestig manager,autoschadeherstel branch,2-11.10,zeker duidelijk
752660,1421,am,4,interim manager,leid organiser aftersales activiteit,multi merk autodealerbedrijf,2-11.10,zeker duidelijk
1070180,1778,am,1,interim manager,herstel rentabiliteit,ict,2-11.10,zeker duidelijk
1311020,2213,am,8,interim projectmanager,opzet structur uitvoer nieuw wet,gemeent,2-11.10,zeker duidelijk
54538,127,am,2,intern begeleider,verantwoord leerlingenzorg,speciaal onderwijs,1-35.40,zeker duidelijk
285288,575,am,3,intern begeleider,verantwoord zorgstructur basisschol,basisschol,1-33.20,zeker duidelijk
1346012,2292,am,1,intern begeleider,begeleid leerkracht,basisschol,1-33.20,zeker duidelijk
1414582,2414,am,1,intern begeleider basis onderwijs,begeleid zorgleerl coach leerkracht leidinggevenan zorgteam,basis onderwijs,1-33.20,zeker duidelijk
728227,1371,am,6,intern begeleidermiddenmanager,coordiner zorg leid onderbouw basisschol,basisschol,2-11.10,zeker duidelijk
1234131,2073,am,1,internal auditor,internal audit uitvoer,print industrie,1-10.20,zeker duidelijk
428517,819,am,2,international chauffeur,chauffeur,international transport bedrijf,9-85.30,zeker duidelijk
406811,776,am,1,international servic monteur,oploss storing machines wereld wijd,international drukkerij wereldwijd,8-49.65,zeker duidelijk
684111,1295,am,2,international benefit adviseur,adviser multinational gebied personeelsregel,verzekeringsbedrijf,2-19.80,zeker duidelijk
706887,1321,am,1,intern accountant,intern control,woningcorportiezorginstell,1-10.10,zeker duidelijk
520687,967,am,5,intern postmedewerker,bezorg intern post,uitgeverij,3-70.30,zeker duidelijk
1327622,2250,am,3,invalbegeleider,begeleid lichgehandicapt kinder,nswac,1-35.40,zeker duidelijk
1327622,2250,am,2,invalbegeleider nachtdienst,lichgehandicapt jonger,interaktcontour,1-35.40,zeker duidelijk
156535,310,am,3,invalleerkracht,invalwerk basisschol,overkoepel schoolbestur,1-33.20,zeker duidelijk
305648,602,am,2,inventarismedewerkster,teller,orrigd engel bedrijf,3-91.30,zeker duidelijk
212812,411,am,1,isoleerderplaatwerker,isoler beplat,graf isolatie techniek,9-56.30,zeker duidelijk
387110,755,am,1,it consultant,it beher ontwikkel,it detacheringconsultancy,0-84.20,zeker duidelijk
1308051,2209,am,2,it consultant,projectmat diver bedrijv,dientverlen,0-84.20,zeker duidelijk
127638,245,am,1,it continuity manger,coordiner calamiteit planning test documentatie,it dienstverlener financiel instell,0-84.20,zeker duidelijk
1307754,2208,am,1,it manager,aanstur medewerker stuk schrijv vergader,itadviesbureau,0-84.20,zeker duidelijk
482315,920,am,1,it medewerker,consultant projectmanager,energiebedrijv,0-84.20,zeker duidelijk
1257446,2126,am,3,it medewerker,implementatie erp system,industrie,0-84.20,zeker duidelijk
127638,245,am,2,it proces specialist,administratiev organisatie it organisatie optimaliser,it afdel financiel diestverlener,0-84.20,zeker duidelijk
476254,912,am,1,it specialist,programmer project meewerk klein project leid applicatie management,luchtvaartmaatschappij,0-84.20,zeker duidelijk
1257446,2126,am,2,itim manager,beher it infrastructur,industrie,0-84.20,zeker duidelijk
251271,487,am,1,iter bank,programmeur edpauditor functionel beheerder,bank,0-84.20,zeker duidelijk
1168133,1946,am,1,itmedewerker,beher informatiesystem,gemeent,0-84.20,zeker duidelijk
358301,701,am,1,jachtvlieger klu vlieginstructeur rls verkeersvliegermac,vlieg,defensie over commercieel,0-41.60,zeker duidelijk
161232,316,am,2,jeugd jongerenwerk,organiser jeugd jongerenwerk beleidsmedewerker jeugd,gemeent,1-93.10,zeker duidelijk
823347,1527,am,2,jeugdbeschermer,jeugdbeschermingszak otsvoogdij,bjz nh,1-93.10,zeker duidelijk
1443232,2464,am,8,jeugdhulpverlener,beoordel hulpvrag aanmeldteam,bureau jeugdzorg amsterdam,1-93.10,zeker duidelijk
453515,867,am,1,jeugdhulpverlen,cas manager,jeugdbescherm,1-93.10,zeker duidelijk
1018326,1675,am,1,jeugdverpleegkund,gesprek ouder kinder,ggd,0-71.20,zeker duidelijk
163768,325,am,1,jongerenadviseur,coaching begeleid jonger werk schol poortwachtersfunctie social uitker,gemeent nijmeg,1-93.10,zeker duidelijk
1161076,1928,am,1,jongerencoordinator,coordiner activiteit jong asielzoeker,stichting,1-93.10,zeker duidelijk
1057561,1755,am,1,jongerenwerker,preventie crisis oplossenoverlast oplossenzorgnetwerkoverlegsamenwerk team politiemwleerplicht etc,gemeent slochter,1-93.10,zeker duidelijk
205074,386,am,2,journalist,verslaggev redactie,krantenredactie,1-59.15,zeker duidelijk
207640,395,am,1,journalist,journalistiek werkzam bell interview schrijv,publiek omroep tijdschrift,1-59.15,zeker duidelijk
464183,890,am,1,journalist,radioprogrammas verzinn voorbereid,kro ncrv avro nos,1-59.35,zeker duidelijk
486765,931,am,7,journalist,artikel rapport schrijv,tijdschrift,1-59.15,zeker duidelijk
623581,1172,am,3,journalist,schrijv krant,uitgeverij,1-59.15,zeker duidelijk
1324784,2243,am,5,journalist,radioprogramma voorbereid,omroep,1-59.35,zeker duidelijk
705123,1317,am,2,journalist loondienst,schrijv artikel,krant,1-59.15,zeker duidelijk
1324784,2243,am,3,journalistprogrammamakerpresentator,programmas voorbereid prsentater,omroep,1-59.15,zeker duidelijk
87883,187,am,5,jr accountmanager,verkop vleeswaarproduct,producent vleeswaarproduct,2-19.50,zeker duidelijk
264287,524,am,1,junior onderzoeker,opzet uitvoer wetenschapp onderzoek verzorg communicatie conferenties wetenschapp tijdschrift,universiteit,1-31.90,zeker duidelijk
733163,1382,am,2,juridisch administratief medewerker,beleidproceduresvergunningverlen,regional organ,3-93.40,zeker duidelijk
1222760,2052,am,2,juridisch administratiefmedewerker,administratief werk,over,3-93.40,zeker duidelijk
118710,223,am,1,juridisch adviseur,begeleid familie bedrijfsovernames agrarisch sector,accountantskantor,1-29.10,zeker duidelijk
852844,1589,am,1,juridisch adviseur,juridisch adviser,advocatur,1-29.10,zeker duidelijk
1388756,2388,am,1,juridisch adviseur,adviser bezwar beroepschrift behandel beleidswerk,gemeent over,1-29.10,zeker duidelijk
514807,958,am,2,juridisch medewerker,juridisch werk,advocatenkantor gerechtsdeurwaarderskantor,1-29.10,zeker duidelijk
825270,1530,am,1,juridisch medewerker,juridisch tak,semiover,1-29.10,zeker duidelijk
1081173,1801,am,2,juridisch medewerker,adviser,semi over,1-29.10,zeker duidelijk
252132,489,am,1,juridisch secretares,bewak klachtenprocedures registratie nieuw klacht verzend procedurel briev voorzien treff goed verlop zitting,meldpunt seksueel misbruik rkk,3-93.40,zeker duidelijk
411472,785,am,1,juridisch secretares,typ telefon receptie agendabeher clientencontact,advocatenkantor,3-93.40,zeker duidelijk
411472,785,am,4,juridisch secretares,typ telefon agendabeher,advocatenkantor,3-93.40,zeker duidelijk
761112,1437,am,2,juridisch secretares,secretares,advocatenkantor,3-93.40,zeker duidelijk
264460,525,am,1,juridisch stedebouwkund,ontwerp woongebiedenbestemmingsplannenjuridisch vormgev hiervan,stedebouwkund adviesburo,0-32.50,zeker duidelijk
1388756,2388,am,2,juridisch toetser algemen bijstandswet,toets rapportages beschik bezwar beroepschrift behandel,gemeent over,3-93.40,zeker duidelijk
1208845,2022,am,1,juridischadm medewerker,beoordel aanvrag arbeidsongeschiktheidsuitker,uwv,3-93.40,zeker duidelijk
715057,1339,am,3,jurist,bezwar beroep,gemeent rotterdam,1-29.10,zeker duidelijk
1172227,1957,am,1,jurist,adviseur,accountancy,1-29.10,zeker duidelijk
664350,1251,am,1,kaakchirurg,patientenbehandel,ziekenhuis,0-63.20,zeker duidelijk
888346,1641,am,5,kas not vleeswar,verkop,supermarkt,4-51.30,zeker duidelijk
557343,1047,am,4,kabelmonteur,aansluit kabel telefoonnet,aannemer telcom installatie,8-57.40,zeker duidelijk
603773,1140,am,2,kalibratie technicus,kalibratie electronisch meetapparatur laboratorium werk,luchtmacht burgerfunctie,8-52.10,onzeker duidelijk beschrijv
723060,1356,am,1,kam coordinator,bewak veilig,bouwbedrijf,0-61.40,onzeker onduid beschrijv
1084705,1809,am,2,kam functionaris,beher kwaliteitssystem optimalisatie process arbo milieu tak,fabrikant medisch apparatur,0-61.40,onzeker onduid beschrijv
1257446,2126,am,1,kam manager,coordiner kam aktiviteit,industrie,2-11.10,zeker duidelijk
343606,673,am,3,kamermeisj,huishoud,hotelrestaurantcaf,5-40.50,zeker duidelijk
404026,770,am,3,kamermeisj,kamer hotel schoonhoud,hotel,5-40.50,zeker duidelijk
446783,855,am,6,kamermeisj,schoonmak kamer,hotel,5-40.50,zeker duidelijk
1077565,1794,am,3,kamermeisj,hotelkamer schoonmak,verschill hotel,5-40.50,zeker duidelijk
1136153,1887,am,11,kamermeisj,hotelkamer schonmak spoelhulp keuk,hotel,5-40.50,zeker duidelijk
1181683,1980,am,2,kamermeisj,bed opmak schoonmak kamer,hotel,5-40.50,zeker duidelijk
514807,958,am,1,kandidat gerechtsdeurwaarder,all gerechtsdeurwaarder tak,gerechtsdeurwaarderskantor,5-89.90,onzeker duidelijk beschrijv
642882,1214,am,3,kandidaatgerechtsdeurwaarder,gerecht,privat,5-89.90,onzeker duidelijk beschrijv
568053,1069,am,2,kandidaatnotaris,nan,nan,1-29.10,zeker duidelijk
722603,1355,am,2,kandidaatnotaris,besprek dossier uitwerk,notariskantor,1-29.10,zeker duidelijk
344671,679,am,4,kantin medewerker,kantin medewerkster,groko,5-32.10,zeker duidelijk
52436,123,am,3,kantin medewerkster,voedsel bereid schoonmak kantinetafel,wsw bedrijf rotterdam,5-32.10,zeker duidelijk
127273,244,am,1,kantinebeheerder,verzorg lunches vergader ouderavond etc,onderwijskantin,5-00.90,zeker duidelijk
250582,483,am,2,kantinemedewerkster,bardienst,multi functionel accomodatie,5-32.50,zeker duidelijk
652830,1233,am,1,kantinemedewerkster,zorg koffie pauzes,landbouwbedrijf,5-32.10,zeker duidelijk
758422,1432,am,2,kantor medewerker,administratief communicatie media ontwikkel,christelijk organisatie,3-93.10,zeker duidelijk
1315012,2225,am,1,kantor medewerker,administratief klant contact,makelaardij taxatie kantor,3-93.10,zeker duidelijk
885713,1632,am,1,kantor schoonmak,schoonmak,vur hawa,5-52.20,zeker duidelijk
1155731,1923,am,1,kantoorban,control coordinator,belastingdienst,3-39.40,zeker duidelijk
1207167,2013,am,3,kantoorban,adm werk,kamper bot bedrijf,3-93.10,zeker duidelijk
180167,356,am,2,kantoorbedi,kantoorwerkzam,schildersbedrijf,3-93.10,zeker duidelijk
661843,1243,am,3,kantoorbedi,administratie,diergeneeskund bedrijfintervet,3-93.10,zeker duidelijk
720434,1350,am,2,kantoorbedi,kantoorwerk,kaashandel,3-93.10,zeker duidelijk
1252306,2119,am,3,kantoorbedi,kantoorwerkzam,fabriek,3-93.10,zeker duidelijk
1252306,2119,am,4,kantoorbedi,kantoorbedi,nederland dagblad unie,3-93.10,zeker duidelijk
1283181,2181,am,3,kantoorbedi,licht administratief werk,dikker afsluiter hengeloo,3-93.10,zeker duidelijk
1343715,2281,am,1,kantoorbedi,order binnenhal verder verzorg,textielindustrie later bedrijfsmachines,3-93.10,zeker duidelijk
43177,104,am,2,kantoordirecteur bank,meewerk leidinggev,bank sns,2-11.10,zeker duidelijk
212066,407,am,4,kantoormedewerker,kantoorwerkzam,loterijkantor,3-93.10,zeker duidelijk
487366,934,am,4,kantoormedewerker,boekhoudingplann,textielfabriek,3-31.20,zeker duidelijk
503826,943,am,2,kantoormedewerker,administratie telefonist,reintegratiebedrijf,3-94.10,zeker duidelijk
780514,1468,am,6,kantoormedewerker,boekhoud electronicawinkel,electrotechniek,3-31.20,zeker duidelijk
1205421,2010,am,4,kantoormedewerker,behandel verzekeringsdossier,verzekeringsmaatschappij holland 1859,3-93.10,zeker duidelijk
1456153,2497,am,9,kantoormedewerker,layout document,toet exam ontwikkelar,3-93.10,onzeker duidelijk beschrijv
338486,665,am,3,kantoormedewerkster,nacalculatie,kranenbouw conradstork,3-93.10,zeker duidelijk
1245042,2101,am,2,kantoormedewerkster,administatief,uitzendbureaus,3-93.10,zeker duidelijk
1427478,2437,am,2,kantoormedewerkster,fotos sorter verpak verzend,ontwikkelcentral fotos,3-70.20,zeker duidelijk
1351768,2303,am,2,kantoorwerkzam,typist,provincial instell,3-21.40,zeker duidelijk
67463,155,am,2,kapster,knippenfonh,kapsalon,5-70.20,zeker duidelijk
126088,238,am,2,kapster,knipp,kapsalon,5-70.20,zeker duidelijk
456867,877,am,1,kapster,allerlei,kapsalon,5-70.20,zeker duidelijk
477871,915,am,1,kapster,eig zak,kapsalon,5-70.20,zeker duidelijk
628756,1185,am,5,kapster,all kapperswerkzam,kapsalon,5-70.20,zeker duidelijk
725046,1363,am,1,kapster,hairstyl computerwerkzam,kapsalon,5-70.20,zeker duidelijk
1012342,1664,am,3,kapster,kapster,kapsalon,5-70.20,zeker duidelijk
1115281,1838,am,3,kapster,allround dames herenkapster,kapsalon,5-70.20,zeker duidelijk
1115281,1838,am,4,kapster,kapster,kapsalon,5-70.20,zeker duidelijk
1147467,1908,am,2,kapster,dames her kapster,verschill kapsalon,5-70.20,zeker duidelijk
1177662,1968,am,1,kapster,kapsterleidingev,kapsalon,5-70.20,zeker duidelijk
1221551,2046,am,1,kapster,werkzam voorkom kapsalon,kapsalon,5-70.20,zeker duidelijk
1241277,2096,am,2,kapster,zelfstand,kapsalon,5-70.20,zeker duidelijk
1266067,2146,am,2,kapster,kleur permanent knipp fohn watergolvenl,kapsalon,5-70.20,zeker duidelijk
1358563,2319,am,1,kapster,kapp,particulier kapsalon,5-70.20,zeker duidelijk
410202,782,am,1,karteerder,grondbemonster,aannemersbedrijf,0-31.20,zeker duidelijk
473666,908,am,3,kartografisch tekenar,teken kaart,erasmus universiteit,0-32.60,zeker duidelijk
358654,703,am,1,kassa medewerker,kassa,supermarket,3-31.60,zeker duidelijk
418387,800,am,1,kassa medewerkster,kassawerk,tuincentrumhobbydier,3-31.60,zeker duidelijk
235577,451,am,1,kassamedewerker,boodschapp scann,supermarkt,3-31.60,zeker duidelijk
628716,1184,am,3,kassamedewerker,afrek vull,bouwmarkt,3-31.60,zeker duidelijk
1063642,1767,am,1,kassamedewerker,kaasa draai,supermarkt,3-31.60,zeker duidelijk
255470,500,am,5,kassamedewerkster,kassa inpak schoonmak,supermarkt,3-31.60,zeker duidelijk
1223318,2053,am,1,kassier,afreken,tankstation,3-31.60,zeker duidelijk
242312,463,am,3,kassier,kassier werkzam winkel,supermarkt,3-31.60,zeker duidelijk
468747,899,am,5,kassier,kassa afhandel,supermarkt,3-31.60,zeker duidelijk
472826,906,am,2,kassier,kassawerk,edah,3-31.60,zeker duidelijk
1182011,1982,am,2,kassier,kassa supermarkt,supermarkt,3-31.60,zeker duidelijk
1268327,2149,am,1,kassier,kassa telefon administratie,herenkledingzak,3-31.60,zeker duidelijk
1268327,2149,am,2,kassier,kassa werk,warenhuis,3-31.60,zeker duidelijk
675352,1279,am,3,kassièr,kassièr bankemploy,bank,3-31.60,zeker duidelijk
367353,721,am,2,kassier,kassa vak vull administratie,supermarkt,3-31.60,zeker duidelijk
486434,930,am,1,kassier,kassa servic balie,supermarkt,3-31.60,zeker duidelijk
1024307,1687,am,2,kassierr,kassa draai opmak opruim rondom kassas,supermarkt,3-31.60,zeker duidelijk
1024307,1687,am,1,kassierr bouwmarkt,kassa draai opruim rondom kassas,bouwmarkt,3-31.60,zeker duidelijk
1024307,1687,am,3,kassierr vulploegmedewerker,kassa draai s avond vulploeg draai,supermarkt,3-31.60,zeker duidelijk
354441,692,am,2,kassir,kassier,supermarkt,3-31.60,zeker duidelijk
1268650,2151,am,2,kekerijmedewerker,karr wegrijdentopp stekjesplant veilingklar zet,kwekerij,6-27.30,zeker duidelijk
1151883,1913,am,2,kelner,bedien,restaurant,5-32.10,zeker duidelijk
553762,1037,am,3,kelner ambulant,mens bedien,horeca,5-32.10,zeker duidelijk
277108,557,am,1,kennismanager,opzet ontwikkel communicatie automatiser bred,telecom bedrijf,2-11.10,zeker duidelijk
1026407,1691,am,1,ketelmaker,,metaalbedrijf,8-73.50,zeker duidelijk
485287,925,am,1,ketenaccountmanager relatiebeheerer,onderhoud conctat opsoringsinstanties ivm aanlever zak cjib,central justitieel incassobureau,2-19.50,zeker duidelijk
252203,490,am,2,keukenassistent,help bereid voeding,bejaardenhuis,5-31.30,zeker duidelijk
507745,950,am,3,keukenassistent,broodkeuk,instell,5-31.30,zeker duidelijk
507745,950,am,4,keukenassistent,broodkeuk,instell,5-31.30,zeker duidelijk
1012342,1664,am,1,keukenassistent,keukenprinses poetsvrouw,verzorgingshuis,5-52.20,zeker duidelijk
1125348,1862,am,3,keukenbouwer,plaats keuken,hout,8-41.10,zeker duidelijk
685040,1299,am,8,keukenhulpj,weekend dienst warmet rond breng broodmaaltijd voorbereid,psychiatrisch inricht,5-32.90,zeker duidelijk
673216,1273,am,2,keukenmonteur,keukensplaats,keukenbedrijf,8-41.10,zeker duidelijk
1274248,2166,am,3,keukenmonteur,montag keuken,keukenmontagebedrijf,8-41.10,zeker duidelijk
734530,1388,am,4,keurend art,medisch keur sollicitant,ns,0-61.90,zeker duidelijk
436824,836,am,1,keuringstechnicus elektrisch veilig gas elektrisch toestell 1976 heden daarvor kvv 1971 1975,beoordel elektrisch veilig gas elektrisch toestll,kiwa nederland voorhen gastecgasinstitut,8-59.20,onzeker duidelijk beschrijv
676370,1281,am,2,keurmeester slachtdier vles,keur slachtdier controles vleesverwerk bedrijv,rijksdienst keuring vee vles,9-49.80,zeker duidelijk
1246718,2108,am,2,keurmeestercontoleur,keur slachtdierenimportcontol product non euviskeur,nieuw voedsel autoriteit mim eli,9-49.80,zeker duidelijk
324670,635,am,2,key account manager,bezoek specialist ziekenhuis congress,farmaceutisch bedrijf,2-19.50,zeker duidelijk
1332243,2262,am,3,key account manager,verkop accountmanagement,telecom,2-19.50,zeker duidelijk
524642,979,am,1,key accountmanager,commerciel activiteit klantcontact,arbodienst,2-19.50,zeker duidelijk
605558,1144,am,6,kinder verzorgster,kinder verzorg bezich houd,kinderdagverblijf,5-40.35,zeker duidelijk
1008781,1661,am,1,kinderart,patientenzorg onderzoek onderwijs,uinversitair medisch centrum,0-61.05,zeker duidelijk
770542,1451,am,8,kinderleidster,kinder verzorg begeleid ontwikkel leeftijd 6 wek tm 4 jar,kindercentrum,1-34.20,zeker duidelijk
1242301,2098,am,3,kindermeisj,kinder verzorg,gezin,5-40.35,zeker duidelijk
143775,282,am,6,kinderopvangleidster,leidster crech groep 12 kinder hel dagopvang,crech,1-34.20,zeker duidelijk
351125,689,am,1,kinderverpleegkund,ouder kinder begeleid tijden verblijf ziekenhuis,ziekenhuis,0-71.20,zeker duidelijk
503763,942,am,2,kinderverzorger,kinder verzorg,gastgezin,5-40.35,zeker duidelijk
